0.8330976619532391 20.829187
0.012987259745194907 -32.24497
0.3913508270165404 -3.0856812
0.889154783095662 25.078201
-0.021025420508410168 -34.910194
0.3693063861277226 -4.0072584
1.0279115582311646 40.540966
0.9789165783315668 33.724457
0.49486289725794524 1.8468113
0.9131572631452629 26.661306
0.45152203044060885 -0.23309177
0.6090891817836357 6.8600893
0.4536780735614712 -0.015271068
0.2457959159183184 -10.619569
0.47257645152903066 0.7259134
1.0038430768615372 36.037327
0.005485109702194048 -30.523312
0.13447368947378946 -18.05134
0.35227804556091125 -4.718946
0.748659973199464 15.003622
0.853580071601432 22.755346
0.8425358507170143 22.11322
0.6275695513910278 7.831183
0.21827336546730935 -11.717146
0.7765125302506051 16.83618
0.9554641092821856 32.37844
0.33045360907218146 -5.9915338
-0.025293505870117403 -35.159145
-0.018253365067301346 -34.02804
0.4693643872877458 0.5020578
0.7792845856917139 17.185228
0.6888407768155363 11.354241
0.4454719094381888 -0.67477506
0.5439678793575872 3.8171468
0.5114952299045981 2.4314651
0.5854607092141842 5.741815
0.4936968739374788 1.7478669
0.3431478629572592 -5.246419
0.8095571911438229 19.131117
0.8142652853057061 19.813223
0.30757315146302927 -6.906434
0.8803766075321506 24.497032
0.9221994439888798 27.659006
0.9211434228684574 28.111382
-0.0127972559451189 -34.963207
0.648029960599212 9.136556
0.17849656993139862 -14.205075
0.3104772095441909 -6.8193984
0.07885657713154264 -22.980406
0.6422878457569151 8.841902
0.9870347406948139 36.14035
0.9891687833756675 33.93525
0.3442258845176904 -5.176618
0.34283985679713597 -5.274847
0.30568111362227246 -6.9564795
0.15442808856177126 -16.842447
0.438739774795496 -1.0108235
0.9467959359187184 29.970951
-0.014315286305726115 -33.764153
0.14402188043760877 -17.089035
0.3848826976539531 -3.2385058
0.13654173083461668 -17.812405
0.1574641492829857 -16.212912
0.15324006480129604 -15.975514
0.1728204564091282 -14.974822
-0.04683193663873278 -38.41447
0.721467429348587 12.8819
-0.04227784555691114 -38.0945
0.6224434488689774 7.5897007
0.2730764615292306 -8.871646
0.021193423868477376 -30.882055
0.545419908398168 3.9463694
0.24333186663733275 -10.554816
-0.047799955999119986 -37.989494
0.19946298925978523 -13.308743
0.16661633232664652 -15.162479
0.6455879117582352 8.608967
0.9773985479709595 34.563896
0.8059931198623973 18.923042
0.6643982879657593 9.613491
0.6294395887917759 7.690761
0.6520560411208224 9.321521
0.626997539950799 7.7982965
0.43876177523550475 -0.92387444
0.5566621332426649 4.386978
0.524167483349667 3.0452778
0.11806136122722456 -19.219305
0.024933498669973395 -29.721478
0.22500550011000225 -11.712332
0.710005200104002 12.083978
0.9659803196063921 32.40948
0.6410118202364047 8.893272
0.2804246084921699 -8.368709
0.12683953679073584 -18.76039
0.1821486429728595 -14.177816
0.7556561131222624 15.151341
0.13040360807216145 -18.355383
0.23411368227364548 -10.993817
0.5151693033860677 2.4875016
0.8373217464349287 21.47264
0.8235494709894198 20.292257
0.21690933818676378 -11.710878
0.2504160083201664 -9.904005
0.2845166903338067 -8.331495
0.7270335406708134 13.303852
0.06809836196723935 -24.01452
0.45717614352287045 -0.07410592
1.0334336686733734 39.915096
0.2979369587391748 -7.5071254
0.4118332366647333 -2.0847282
0.9400858017160343 28.973093
0.8455719114382287 21.912615
0.07683253665073302 -23.621647
-0.028835576711534232 -35.82366
0.13482569651393028 -18.21629
0.43946578931578634 -0.9126585
0.6467319346386927 8.541536
0.4575061501230025 -0.01828903
0.8272675453509071 20.492212
0.3576461529230585 -4.7495837
0.4877567551351027 1.3850595
0.2607782155643113 -9.485932
0.7824746494929898 17.442308
